,type3,project_num,tasks,task_num,detail1,detail1_num,detail2,detail2_num,detail3,value,,,,,
318,workspaces,0,tasks,12,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
319,workspaces,0,tasks,12,assignees,0,threepids,0,source,discord,,,,,
320,workspaces,0,tasks,12,assignees,0,threepids,0,threepid,8.96E+17,,,,,
321,workspaces,0,tasks,12,assignees,0,threepids,1,source,metamask,,,,,
322,workspaces,0,tasks,12,assignees,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
323,workspaces,0,tasks,12,assignees,1,id,,,668c8b24-97d3-4046-9f03-62cc090b62ec,,,,,
324,workspaces,0,tasks,12,assignees,1,username,,,shawnzywonzie,,,,,
325,workspaces,0,tasks,12,assignees,1,createdAt,,,2022-01-20T22:41:33.436Z,,,,,
326,workspaces,0,tasks,12,assignees,1,threepids,0,source,discord,,,,,
327,workspaces,0,tasks,12,assignees,1,threepids,0,threepid,8.08E+17,,,,,
328,workspaces,0,tasks,12,assignees,1,threepids,1,source,metamask,,,,,
329,workspaces,0,tasks,12,assignees,1,threepids,1,threepid,0xF67825D3bdE95a0Bbb1a063e06D51b79e7061C05,,,,,
330,workspaces,0,tasks,12,assignees,1,threepids,2,source,github,,,,,
331,workspaces,0,tasks,12,assignees,1,threepids,2,threepid,90860023,,,,,
332,workspaces,0,tasks,13,id,,,,,3e631108-2ab6-47a3-a6ca-81bbd254130b,,,,,
333,workspaces,0,tasks,13,name,,,,,Thoughts on Ops Board,,,,,
334,workspaces,0,tasks,13,status,,,,,COMMUNITY_SUGGESTIONS,,,,,
335,workspaces,0,tasks,13,priority,,,,,NONE,,,,,
336,workspaces,0,tasks,13,createdAt,,,,,2022-06-22T18:41:22.497Z,,,,,
337,workspaces,0,tasks,13,updatedAt,,,,,2022-06-22T18:41:22.497Z,,,,,
338,workspaces,0,tasks,13,doneAt,,,,,,,,,,
339,workspaces,0,tasks,13,assignees,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
340,workspaces,0,tasks,13,assignees,0,username,,,Anukriti,,,,,
341,workspaces,0,tasks,13,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
342,workspaces,0,tasks,13,assignees,0,threepids,0,source,discord,,,,,
343,workspaces,0,tasks,13,assignees,0,threepids,0,threepid,8.96E+17,,,,,
344,workspaces,0,tasks,13,assignees,0,threepids,1,source,metamask,,,,,
345,workspaces,0,tasks,13,assignees,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
346,workspaces,0,tasks,14,id,,,,,b8f615e4-223d-4f55-a985-987d93c89a89,,,,,
347,workspaces,0,tasks,14,name,,,,,Centralised Storage for the DAO,,,,,
348,workspaces,0,tasks,14,status,,,,,DONE,,,,,
349,workspaces,0,tasks,14,priority,,,,,NONE,,,,,
350,workspaces,0,tasks,14,tags,0,label,,,Ops,,,,,
351,workspaces,0,tasks,14,createdAt,,,,,2022-06-14T13:57:34.940Z,,,,,
352,workspaces,0,tasks,14,updatedAt,,,,,2022-08-07T20:51:00.002Z,,,,,
353,workspaces,0,tasks,14,doneAt,,,,,2022-08-07T20:51:00.002Z,,,,,
354,workspaces,0,tasks,14,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
355,workspaces,0,tasks,14,owners,0,username,,,lion917,,,,,
356,workspaces,0,tasks,14,owners,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
357,workspaces,0,tasks,14,owners,0,threepids,0,source,discord,,,,,
358,workspaces,0,tasks,14,owners,0,threepids,0,threepid,1.31E+17,,,,,
359,workspaces,0,tasks,14,owners,0,threepids,1,source,metamask,,,,,
360,workspaces,0,tasks,14,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
361,workspaces,0,tasks,14,assignees,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
362,workspaces,0,tasks,14,assignees,0,username,,,lion917,,,,,
363,workspaces,0,tasks,14,assignees,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
364,workspaces,0,tasks,14,assignees,0,threepids,0,source,discord,,,,,
365,workspaces,0,tasks,14,assignees,0,threepids,0,threepid,1.31E+17,,,,,
366,workspaces,0,tasks,14,assignees,0,threepids,1,source,metamask,,,,,
367,workspaces,0,tasks,14,assignees,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
368,workspaces,0,tasks,15,id,,,,,bf70082d-4e00-49a5-87e3-777de47a91d9,,,,,
369,workspaces,0,tasks,15,name,,,,,Onboard New Contributors to Ops Guild,,,,,
370,workspaces,0,tasks,15,status,,,,,DONE,,,,,
371,workspaces,0,tasks,15,priority,,,,,MEDIUM,,,,,
372,workspaces,0,tasks,15,tags,0,label,,,Bounty,,,,,
373,workspaces,0,tasks,15,tags,1,label,,,Ops,,,,,
374,workspaces,0,tasks,15,tags,2,label,,,DeWork,,,,,
375,workspaces,0,tasks,15,createdAt,,,,,2022-06-01T02:02:43.268Z,,,,,
376,workspaces,0,tasks,15,updatedAt,,,,,2022-08-07T20:51:03.476Z,,,,,
377,workspaces,0,tasks,15,doneAt,,,,,2022-08-07T20:51:03.476Z,,,,,
378,workspaces,0,tasks,15,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
379,workspaces,0,tasks,15,owners,0,username,,,Anukriti,,,,,
380,workspaces,0,tasks,15,owners,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
381,workspaces,0,tasks,15,owners,0,threepids,0,source,discord,,,,,
382,workspaces,0,tasks,15,owners,0,threepids,0,threepid,8.96E+17,,,,,
383,workspaces,0,tasks,15,owners,0,threepids,1,source,metamask,,,,,
384,workspaces,0,tasks,15,owners,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
385,workspaces,0,tasks,15,assignees,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
386,workspaces,0,tasks,15,assignees,0,username,,,Anukriti,,,,,
387,workspaces,0,tasks,15,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
388,workspaces,0,tasks,15,assignees,0,threepids,0,source,discord,,,,,
389,workspaces,0,tasks,15,assignees,0,threepids,0,threepid,8.96E+17,,,,,
390,workspaces,0,tasks,15,assignees,0,threepids,1,source,metamask,,,,,
391,workspaces,0,tasks,15,assignees,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
392,workspaces,0,tasks,15,assignees,1,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
393,workspaces,0,tasks,15,assignees,1,username,,,lion917,,,,,
394,workspaces,0,tasks,15,assignees,1,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
395,workspaces,0,tasks,15,assignees,1,threepids,0,source,discord,,,,,
396,workspaces,0,tasks,15,assignees,1,threepids,0,threepid,1.31E+17,,,,,
397,workspaces,0,tasks,15,assignees,1,threepids,1,source,metamask,,,,,
398,workspaces,0,tasks,15,assignees,1,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
399,workspaces,0,tasks,16,id,,,,,026431b7-abc4-4588-8689-3c485e796232,,,,,
400,workspaces,0,tasks,16,name,,,,,May EOM Report to ESD,,,,,
401,workspaces,0,tasks,16,status,,,,,DONE,,,,,
402,workspaces,0,tasks,16,priority,,,,,URGENT,,,,,
403,workspaces,0,tasks,16,tags,0,label,,,esd,,,,,
404,workspaces,0,tasks,16,tags,1,label,,,Ops,,,,,
405,workspaces,0,tasks,16,tags,2,label,,,forum,,,,,
406,workspaces,0,tasks,16,createdAt,,,,,2022-06-01T02:01:49.519Z,,,,,
407,workspaces,0,tasks,16,updatedAt,,,,,2022-06-30T23:37:46.210Z,,,,,
408,workspaces,0,tasks,16,doneAt,,,,,2022-06-14T13:49:43.443Z,,,,,
409,workspaces,0,tasks,16,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
410,workspaces,0,tasks,16,owners,0,username,,,Anukriti,,,,,
411,workspaces,0,tasks,16,owners,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
412,workspaces,0,tasks,16,owners,0,threepids,0,source,discord,,,,,
413,workspaces,0,tasks,16,owners,0,threepids,0,threepid,8.96E+17,,,,,
414,workspaces,0,tasks,16,owners,0,threepids,1,source,metamask,,,,,
415,workspaces,0,tasks,16,owners,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
416,workspaces,0,tasks,16,assignees,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
417,workspaces,0,tasks,16,assignees,0,username,,,Anukriti,,,,,
418,workspaces,0,tasks,16,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
419,workspaces,0,tasks,16,assignees,0,threepids,0,source,discord,,,,,
420,workspaces,0,tasks,16,assignees,0,threepids,0,threepid,8.96E+17,,,,,
421,workspaces,0,tasks,16,assignees,0,threepids,1,source,metamask,,,,,
422,workspaces,0,tasks,16,assignees,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
423,workspaces,0,tasks,17,id,,,,,09ae6d7e-c0c2-4b70-9b01-088cf729c8a5,,,,,
424,workspaces,0,tasks,17,name,,,,,May Discord Feedback Session,,,,,
425,workspaces,0,tasks,17,status,,,,,DONE,,,,,
426,workspaces,0,tasks,17,priority,,,,,NONE,,,,,
427,workspaces,0,tasks,17,tags,0,label,,,discord,,,,,
428,workspaces,0,tasks,17,tags,1,label,,,Ops,,,,,
429,workspaces,0,tasks,17,createdAt,,,,,2022-05-31T08:53:49.048Z,,,,,
430,workspaces,0,tasks,17,updatedAt,,,,,2022-06-30T23:38:43.583Z,,,,,
431,workspaces,0,tasks,17,doneAt,,,,,2022-05-31T08:53:57.273Z,,,,,
432,workspaces,0,tasks,17,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
433,workspaces,0,tasks,17,owners,0,username,,,lion917,,,,,
434,workspaces,0,tasks,17,owners,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
435,workspaces,0,tasks,17,owners,0,threepids,0,source,discord,,,,,
436,workspaces,0,tasks,17,owners,0,threepids,0,threepid,1.31E+17,,,,,
437,workspaces,0,tasks,17,owners,0,threepids,1,source,metamask,,,,,
438,workspaces,0,tasks,17,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
439,workspaces,0,tasks,17,assignees,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
440,workspaces,0,tasks,17,assignees,0,username,,,lion917,,,,,
441,workspaces,0,tasks,17,assignees,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
442,workspaces,0,tasks,17,assignees,0,threepids,0,source,discord,,,,,
443,workspaces,0,tasks,17,assignees,0,threepids,0,threepid,1.31E+17,,,,,
444,workspaces,0,tasks,17,assignees,0,threepids,1,source,metamask,,,,,
445,workspaces,0,tasks,17,assignees,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
446,workspaces,0,tasks,18,id,,,,,ca875daf-203a-40ff-85a5-d8fbb9e13511,,,,,
447,workspaces,0,tasks,18,name,,,,,Notion Jam Session 3,,,,,
448,workspaces,0,tasks,18,status,,,,,DONE,,,,,
449,workspaces,0,tasks,18,priority,,,,,NONE,,,,,
450,workspaces,0,tasks,18,tags,0,label,,,Notion,,,,,
451,workspaces,0,tasks,18,tags,1,label,,,Ops,,,,,
452,workspaces,0,tasks,18,createdAt,,,,,2022-05-31T06:13:38.426Z,,,,,
453,workspaces,0,tasks,18,updatedAt,,,,,2022-05-31T06:14:07.543Z,,,,,
454,workspaces,0,tasks,18,doneAt,,,,,2022-05-31T06:13:38.382Z,,,,,
455,workspaces,0,tasks,18,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
456,workspaces,0,tasks,18,owners,0,username,,,lion917,,,,,
457,workspaces,0,tasks,18,owners,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
458,workspaces,0,tasks,18,owners,0,threepids,0,source,discord,,,,,
459,workspaces,0,tasks,18,owners,0,threepids,0,threepid,1.31E+17,,,,,
460,workspaces,0,tasks,18,owners,0,threepids,1,source,metamask,,,,,
461,workspaces,0,tasks,18,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
462,workspaces,0,tasks,18,assignees,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
463,workspaces,0,tasks,18,assignees,0,username,,,lion917,,,,,
464,workspaces,0,tasks,18,assignees,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
465,workspaces,0,tasks,18,assignees,0,threepids,0,source,discord,,,,,
466,workspaces,0,tasks,18,assignees,0,threepids,0,threepid,1.31E+17,,,,,
467,workspaces,0,tasks,18,assignees,0,threepids,1,source,metamask,,,,,
468,workspaces,0,tasks,18,assignees,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
469,workspaces,0,tasks,19,id,,,,,f9bad145-ddd4-44c2-ae98-8c71254ad445,,,,,
470,workspaces,0,tasks,19,name,,,,,Create a TLDR for the DAO,,,,,
471,workspaces,0,tasks,19,status,,,,,TODO,,,,,
472,workspaces,0,tasks,19,priority,,,,,MEDIUM,,,,,
473,workspaces,0,tasks,19,tags,0,label,,,visibility,,,,,
474,workspaces,0,tasks,19,tags,1,label,,,Notion,,,,,
475,workspaces,0,tasks,19,tags,2,label,,,DeWork,,,,,
476,workspaces,0,tasks,19,createdAt,,,,,2022-05-26T22:23:05.923Z,,,,,
477,workspaces,0,tasks,19,updatedAt,,,,,2022-08-07T20:51:14.242Z,,,,,
478,workspaces,0,tasks,19,doneAt,,,,,,,,,,
479,workspaces,0,tasks,19,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
480,workspaces,0,tasks,19,owners,0,username,,,Anukriti,,,,,
481,workspaces,0,tasks,19,owners,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
482,workspaces,0,tasks,19,owners,0,threepids,0,source,discord,,,,,
483,workspaces,0,tasks,19,owners,0,threepids,0,threepid,8.96E+17,,,,,
484,workspaces,0,tasks,19,owners,0,threepids,1,source,metamask,,,,,
485,workspaces,0,tasks,19,owners,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
486,workspaces,0,tasks,19,assignees,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
487,workspaces,0,tasks,19,assignees,0,username,,,Anukriti,,,,,
488,workspaces,0,tasks,19,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
489,workspaces,0,tasks,19,assignees,0,threepids,0,source,discord,,,,,
490,workspaces,0,tasks,19,assignees,0,threepids,0,threepid,8.96E+17,,,,,
491,workspaces,0,tasks,19,assignees,0,threepids,1,source,metamask,,,,,
492,workspaces,0,tasks,19,assignees,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
493,workspaces,0,tasks,20,id,,,,,73d5a5e8-5f0c-4815-b5ab-27260dc1c758,,,,,
494,workspaces,0,tasks,20,name,,,,,Design Reporting AN DAO System ,,,,,
495,workspaces,0,tasks,20,status,,,,,DONE,,,,,
496,workspaces,0,tasks,20,priority,,,,,NONE,,,,,
497,workspaces,0,tasks,20,tags,0,label,,,Ops,,,,,
498,workspaces,0,tasks,20,createdAt,,,,,2022-05-24T15:12:39.158Z,,,,,
499,workspaces,0,tasks,20,updatedAt,,,,,2022-05-31T06:13:06.121Z,,,,,
500,workspaces,0,tasks,20,doneAt,,,,,2022-05-31T06:13:06.121Z,,,,,
501,workspaces,0,tasks,20,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
502,workspaces,0,tasks,20,owners,0,username,,,lion917,,,,,
503,workspaces,0,tasks,20,owners,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
504,workspaces,0,tasks,20,owners,0,threepids,0,source,discord,,,,,
505,workspaces,0,tasks,20,owners,0,threepids,0,threepid,1.31E+17,,,,,
506,workspaces,0,tasks,20,owners,0,threepids,1,source,metamask,,,,,
507,workspaces,0,tasks,20,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
508,workspaces,0,tasks,20,assignees,0,id,,,6047775b-e031-4a33-88e0-fdde365f76b7,,,,,
509,workspaces,0,tasks,20,assignees,0,username,,,ricktik6,,,,,
510,workspaces,0,tasks,20,assignees,0,createdAt,,,2022-03-02T08:29:07.357Z,,,,,
511,workspaces,0,tasks,20,assignees,0,threepids,0,source,discord,,,,,
512,workspaces,0,tasks,20,assignees,0,threepids,0,threepid,4.85E+17,,,,,
513,workspaces,0,tasks,20,assignees,0,threepids,1,source,metamask,,,,,
514,workspaces,0,tasks,20,assignees,0,threepids,1,threepid,0xDacf1065b12849298dc5B47EcE9553094000074F,,,,,
515,workspaces,0,tasks,20,assignees,1,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
516,workspaces,0,tasks,20,assignees,1,username,,,lion917,,,,,
517,workspaces,0,tasks,20,assignees,1,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
518,workspaces,0,tasks,20,assignees,1,threepids,0,source,discord,,,,,
519,workspaces,0,tasks,20,assignees,1,threepids,0,threepid,1.31E+17,,,,,
520,workspaces,0,tasks,20,assignees,1,threepids,1,source,metamask,,,,,
521,workspaces,0,tasks,20,assignees,1,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
522,workspaces,0,tasks,21,id,,,,,118f450c-03d5-4ccc-8a20-227759e5eb2e,,,,,
523,workspaces,0,tasks,21,name,,,,,Post Ukraine Bounties,,,,,
524,workspaces,0,tasks,21,status,,,,,DONE,,,,,
525,workspaces,0,tasks,21,priority,,,,,HIGH,,,,,
526,workspaces,0,tasks,21,tags,0,label,,,Bounty,,,,,
527,workspaces,0,tasks,21,tags,1,label,,,DeWork,,,,,
528,workspaces,0,tasks,21,createdAt,,,,,2022-05-20T14:00:03.739Z,,,,,
529,workspaces,0,tasks,21,updatedAt,,,,,2022-05-26T22:23:27.457Z,,,,,
530,workspaces,0,tasks,21,doneAt,,,,,2022-05-26T22:23:27.457Z,,,,,
531,workspaces,0,tasks,21,owners,0,id,,,5fadff2e-1a26-4678-a225-cf945705fdc6,,,,,
532,workspaces,0,tasks,21,owners,0,username,,,luizfernando,,,,,
533,workspaces,0,tasks,21,owners,0,createdAt,,,2022-03-02T17:12:17.509Z,,,,,
534,workspaces,0,tasks,21,owners,0,threepids,0,source,discord,,,,,
535,workspaces,0,tasks,21,owners,0,threepids,0,threepid,7.12E+17,,,,,
536,workspaces,0,tasks,21,assignees,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
537,workspaces,0,tasks,21,assignees,0,username,,,Anukriti,,,,,
538,workspaces,0,tasks,21,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
539,workspaces,0,tasks,21,assignees,0,threepids,0,source,discord,,,,,
540,workspaces,0,tasks,21,assignees,0,threepids,0,threepid,8.96E+17,,,,,
541,workspaces,0,tasks,21,assignees,0,threepids,1,source,metamask,,,,,
542,workspaces,0,tasks,21,assignees,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
543,workspaces,0,tasks,22,id,,,,,9585bfea-84ea-48f0-89f8-6c169468cf10,,,,,
544,workspaces,0,tasks,22,name,,,,,Talk to Julia and Sammie for Data Bounties,,,,,
545,workspaces,0,tasks,22,status,,,,,DONE,,,,,
546,workspaces,0,tasks,22,priority,,,,,MEDIUM,,,,,
547,workspaces,0,tasks,22,tags,0,label,,,Bounty,,,,,
548,workspaces,0,tasks,22,tags,1,label,,,data analytics,,,,,
549,workspaces,0,tasks,22,createdAt,,,,,2022-05-20T01:38:17.927Z,,,,,
550,workspaces,0,tasks,22,updatedAt,,,,,2022-05-26T22:23:11.123Z,,,,,
551,workspaces,0,tasks,22,doneAt,,,,,2022-05-26T22:23:11.123Z,,,,,
552,workspaces,0,tasks,22,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
553,workspaces,0,tasks,22,owners,0,username,,,Anukriti,,,,,
554,workspaces,0,tasks,22,owners,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
555,workspaces,0,tasks,22,owners,0,threepids,0,source,discord,,,,,
556,workspaces,0,tasks,22,owners,0,threepids,0,threepid,8.96E+17,,,,,
557,workspaces,0,tasks,22,owners,0,threepids,1,source,metamask,,,,,
558,workspaces,0,tasks,22,owners,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
559,workspaces,0,tasks,22,assignees,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
560,workspaces,0,tasks,22,assignees,0,username,,,Anukriti,,,,,
561,workspaces,0,tasks,22,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
562,workspaces,0,tasks,22,assignees,0,threepids,0,source,discord,,,,,
563,workspaces,0,tasks,22,assignees,0,threepids,0,threepid,8.96E+17,,,,,
564,workspaces,0,tasks,22,assignees,0,threepids,1,source,metamask,,,,,
565,workspaces,0,tasks,22,assignees,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
566,workspaces,0,tasks,23,id,,,,,996c7334-9808-4ade-b1a3-c82d0920ab07,,,,,
567,workspaces,0,tasks,23,name,,,,,Develop best practices with AN DAO,,,,,
568,workspaces,0,tasks,23,status,,,,,DONE,,,,,
569,workspaces,0,tasks,23,priority,,,,,MEDIUM,,,,,
570,workspaces,0,tasks,23,tags,0,label,,,Ops,,,,,
571,workspaces,0,tasks,23,createdAt,,,,,2022-05-20T01:10:49.255Z,,,,,
572,workspaces,0,tasks,23,updatedAt,,,,,2022-05-20T13:59:29.336Z,,,,,
573,workspaces,0,tasks,23,doneAt,,,,,2022-05-20T13:59:29.336Z,,,,,
574,workspaces,0,tasks,23,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
575,workspaces,0,tasks,23,owners,0,username,,,lion917,,,,,
576,workspaces,0,tasks,23,owners,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
577,workspaces,0,tasks,23,owners,0,threepids,0,source,discord,,,,,
578,workspaces,0,tasks,23,owners,0,threepids,0,threepid,1.31E+17,,,,,
579,workspaces,0,tasks,23,owners,0,threepids,1,source,metamask,,,,,
580,workspaces,0,tasks,23,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
581,workspaces,0,tasks,23,assignees,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
582,workspaces,0,tasks,23,assignees,0,username,,,lion917,,,,,
583,workspaces,0,tasks,23,assignees,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
584,workspaces,0,tasks,23,assignees,0,threepids,0,source,discord,,,,,
585,workspaces,0,tasks,23,assignees,0,threepids,0,threepid,1.31E+17,,,,,
586,workspaces,0,tasks,23,assignees,0,threepids,1,source,metamask,,,,,
587,workspaces,0,tasks,23,assignees,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
588,workspaces,0,tasks,24,id,,,,,af888edc-1b84-45bb-83cb-88694479cb79,,,,,
589,workspaces,0,tasks,24,name,,,,,Work with Rick: Reporting ,,,,,
590,workspaces,0,tasks,24,status,,,,,DONE,,,,,
591,workspaces,0,tasks,24,priority,,,,,HIGH,,,,,
592,workspaces,0,tasks,24,tags,0,label,,,Ops,,,,,
593,workspaces,0,tasks,24,createdAt,,,,,2022-05-17T18:03:02.649Z,,,,,
594,workspaces,0,tasks,24,updatedAt,,,,,2022-05-26T00:52:40.717Z,,,,,
595,workspaces,0,tasks,24,doneAt,,,,,2022-05-26T00:52:40.717Z,,,,,
596,workspaces,0,tasks,24,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
597,workspaces,0,tasks,24,owners,0,username,,,lion917,,,,,
598,workspaces,0,tasks,24,owners,0,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
599,workspaces,0,tasks,24,owners,0,threepids,0,source,discord,,,,,
600,workspaces,0,tasks,24,owners,0,threepids,0,threepid,1.31E+17,,,,,
601,workspaces,0,tasks,24,owners,0,threepids,1,source,metamask,,,,,
602,workspaces,0,tasks,24,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
603,workspaces,0,tasks,24,assignees,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5,,,,,
604,workspaces,0,tasks,24,assignees,0,username,,,Anukriti,,,,,
605,workspaces,0,tasks,24,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z,,,,,
606,workspaces,0,tasks,24,assignees,0,threepids,0,source,discord,,,,,
607,workspaces,0,tasks,24,assignees,0,threepids,0,threepid,8.96E+17,,,,,
608,workspaces,0,tasks,24,assignees,0,threepids,1,source,metamask,,,,,
609,workspaces,0,tasks,24,assignees,0,threepids,1,threepid,0xaE8b5F6638a8F3C76E2F4656cfd2B0b523307302,,,,,
610,workspaces,0,tasks,24,assignees,1,id,,,6047775b-e031-4a33-88e0-fdde365f76b7,,,,,
611,workspaces,0,tasks,24,assignees,1,username,,,ricktik6,,,,,
612,workspaces,0,tasks,24,assignees,1,createdAt,,,2022-03-02T08:29:07.357Z,,,,,
613,workspaces,0,tasks,24,assignees,1,threepids,0,source,discord,,,,,
614,workspaces,0,tasks,24,assignees,1,threepids,0,threepid,4.85E+17,,,,,
615,workspaces,0,tasks,24,assignees,1,threepids,1,source,metamask,,,,,
616,workspaces,0,tasks,24,assignees,1,threepids,1,threepid,0xDacf1065b12849298dc5B47EcE9553094000074F,,,,,
617,workspaces,0,tasks,24,assignees,2,id,,,6d116b00-8a36-427f-af7e-607e6deed574,,,,,
618,workspaces,0,tasks,24,assignees,2,username,,,lion917,,,,,
619,workspaces,0,tasks,24,assignees,2,createdAt,,,2022-02-21T18:30:47.726Z,,,,,
620,workspaces,0,tasks,24,assignees,2,threepids,0,source,discord,,,,,
621,workspaces,0,tasks,24,assignees,2,threepids,0,threepid,1.31E+17,,,,,
622,workspaces,0,tasks,24,assignees,2,threepids,1,source,metamask,,,,,
623,workspaces,0,tasks,24,assignees,2,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66,,,,,
624,workspaces,0,tasks,25,id,,,,,cef94056-55fb-4636-a6de-136b95801304,,,,,
625,workspaces,0,tasks,25,name,,,,,Interview Bounty Applicants,,,,,
626,workspaces,0,tasks,25,status,,,,,DONE,,,,,
627,workspaces,0,tasks,25,priority,,,,,NONE,,,,,
628,workspaces,0,tasks,25,tags,0,label,,,Bounty,,,,,
629,workspaces,0,tasks,25,tags,1,label,,,Ops,,,,,
